ActivityId;LapNumber;TrackNumber;AltitudeMeters;DistanceMeters;RunCadence;Speed;HeartRateBpm;LatitudeDegrees;LongitudeDegrees;Time
09/07/2024 14:34:00;2;42;136.60000610351562;2018.9599609375;80;2.697000026702881;142;38.71231449767947;-90.48740909434855;2024-09-07 14:47:50Z
09/07/2024 14:34:00;2;43;136.8000030517578;2021.3499755859375;80;2.697000026702881;142;38.71229815296829;-90.48745946958661;2024-09-07 14:47:52Z
09/07/2024 14:34:00;2;44;137.0;2024.6099853515625;79;2.687000036239624;142;38.71227292343974;-90.48748360946774;2024-09-07 14:47:54Z
09/07/2024 14:34:00;2;45;137.0;2027.739990234375;79;2.63100004196167;142;38.71224886737764;-90.48750272020698;2024-09-07 14:47:56Z
09/07/2024 14:34:00;2;46;137.0;2034.97998046875;79;2.575000047683716;142;38.712179716676474;-90.48748662695289;2024-09-07 14:47:59Z
09/07/2024 14:34:00;2;47;137.0;2046.4599609375;80;2.546999931335449;143;38.71207678690553;-90.487489560619;2024-09-07 14:48:04Z
09/07/2024 14:34:00;2;48;137.0;2065.47998046875;81;2.490999937057495;143;38.7119054608047;-90.48748847097158;2024-09-07 14:48:11Z
09/07/2024 14:34:00;2;49;136.8000030517578;2086.2099609375;81;2.63100004196167;145;38.711723908782005;-90.48743013292551;2024-09-07 14:48:17Z
09/07/2024 14:34:00;2;50;136.8000030517578;2089.6298828125;81;2.6410000324249268;145;38.71169499121606;-90.48741630278528;2024-09-07 14:48:18Z
09/07/2024 14:34:00;2;51;136.60000610351562;2101.3798828125;81;2.6410000324249268;145;38.711590468883514;-90.48739266581833;2024-09-07 14:48:22Z
09/07/2024 14:34:00;2;52;136.60000610351562;2114.5;80;2.6029999256134033;143;38.711475636810064;-90.48735746182501;2024-09-07 14:48:27Z
09/07/2024 14:34:00;2;53;136.60000610351562;2126.239990234375;81;2.6410000324249268;143;38.711372539401054;-90.48736156895757;2024-09-07 14:48:32Z
09/07/2024 14:34:00;2;54;136.60000610351562;2133.6298828125;82;2.6410000324249268;143;38.71130783110857;-90.48735679127276;2024-09-07 14:48:35Z
09/07/2024 14:34:00;2;55;136.39999389648438;2139.760009765625;82;2.63100004196167;143;38.711253767833114;-90.48734036274254;2024-09-07 14:48:37Z
09/07/2024 14:34:00;2;56;136.1999969482422;2157.449951171875;81;2.7249999046325684;144;38.71110540814698;-90.4872681107372;2024-09-07 14:48:41Z
09/07/2024 14:34:00;2;57;136.1999969482422;2161.179931640625;81;2.7339999675750732;145;38.71107858605683;-90.487294010818;2024-09-07 14:48:43Z
09/07/2024 14:34:00;2;58;136.39999389648438;2162.699951171875;81;2.697000026702881;145;38.711064755916595;-90.4873011354357;2024-09-07 14:48:44Z
09/07/2024 14:34:00;2;59;136.60000610351562;2176.4599609375;79;2.5940001010894775;146;38.71095168404281;-90.48736793920398;2024-09-07 14:48:50Z
09/07/2024 14:34:00;2;60;136.8000030517578;2188.260009765625;80;2.63100004196167;147;38.71086501516402;-90.48744396306574;2024-09-07 14:48:54Z
09/07/2024 14:34:00;2;61;137.0;2194.06005859375;80;2.6689999103546143;147;38.71083886362612;-90.48750414513052;2024-09-07 14:48:56Z
09/07/2024 14:34:00;2;62;137.0;2215.2900390625;78;2.7060000896453857;148;38.71077558025718;-90.48775392584503;2024-09-07 14:49:03Z
09/07/2024 14:34:00;2;63;137.0;2218.6298828125;78;2.7060000896453857;148;38.710751021280885;-90.48777882009745;2024-09-07 14:49:04Z
09/07/2024 14:34:00;2;64;137.0;2221.070068359375;78;2.7149999141693115;148;38.71074624359608;-90.48781301826239;2024-09-07 14:49:05Z
09/07/2024 14:34:00;2;65;137.0;2230.260009765625;79;2.7149999141693115;148;38.71069511398673;-90.4879000224173;2024-09-07 14:49:09Z
09/07/2024 14:34:00;2;66;137.0;2250.409912109375;79;2.7249999046325684;149;38.710522865876555;-90.48796573653817;2024-09-07 14:49:15Z
09/07/2024 14:34:00;2;67;137.0;2253.699951171875;80;2.7249999046325684;149;38.710493026301265;-90.48796364106238;2024-09-07 14:49:16Z
09/07/2024 14:34:00;2;68;137.0;2264.77001953125;80;2.7060000896453857;151;38.710412895306945;-90.48803228884935;2024-09-07 14:49:21Z
09/07/2024 14:34:00;2;69;137.0;2266.35009765625;81;2.6689999103546143;151;38.71039914898574;-90.48803832381964;2024-09-07 14:49:22Z
09/07/2024 14:34:00;2;70;137.0;2276.5;80;2.546999931335449;150;38.710317676886916;-90.48808241263032;2024-09-07 14:49:27Z
09/07/2024 14:34:00;2;71;137.0;2281.840087890625;80;2.5290000438690186;149;38.710267720744014;-90.4880886990577;2024-09-07 14:49:29Z
09/07/2024 14:34:00;2;72;137.0;2293.7900390625;81;2.5940001010894775;149;38.710164120420814;-90.48805282451212;2024-09-07 14:49:32Z
09/07/2024 14:34:00;2;73;137.0;2297.22998046875;81;2.63100004196167;149;38.71013302356005;-90.48805399797857;2024-09-07 14:49:33Z
09/07/2024 14:34:00;2;74;137.0;2302.340087890625;80;2.7060000896453857;149;38.71009019203484;-90.48807662911713;2024-09-07 14:49:35Z
09/07/2024 14:34:00;2;75;137.0;2304.679931640625;80;2.7249999046325684;150;38.710078122094274;-90.48809884116054;2024-09-07 14:49:36Z
09/07/2024 14:34:00;2;76;137.0;2309.0400390625;80;2.753000020980835;150;38.71006085537374;-90.48814502544701;2024-09-07 14:49:38Z
09/07/2024 14:34:00;2;77;137.0;2313.580078125;81;2.76200008392334;150;38.710023472085595;-90.4881645552814;2024-09-07 14:49:40Z
09/07/2024 14:34:00;2;78;137.0;2320.02001953125;80;2.7709999084472656;151;38.70996714569628;-90.4881455283612;2024-09-07 14:49:42Z
09/07/2024 14:34:00;2;79;137.0;2324.35009765625;81;2.809000015258789;151;38.7099280860275;-90.48814779147506;2024-09-07 14:49:44Z
09/07/2024 14:34:00;2;80;137.0;2329.22998046875;81;2.818000078201294;150;38.709884751588106;-90.48815139569342;2024-09-07 14:49:46Z
09/07/2024 14:34:00;2;81;137.0;2346.429931640625;82;2.8550000190734863;151;38.70973253622651;-90.48813345842063;2024-09-07 14:49:52Z
09/07/2024 14:34:00;2;82;137.0;2349.639892578125;81;2.8459999561309814;151;38.709707306697965;-90.48811535350978;2024-09-07 14:49:53Z
09/07/2024 14:34:00;2;83;137.0;2365.64990234375;81;2.809000015258789;150;38.709571938961744;-90.48806129023433;2024-09-07 14:49:59Z
09/07/2024 14:34:00;2;84;137.0;2374.570068359375;81;2.8459999561309814;152;38.7094949092716;-90.48807889223099;2024-09-07 14:50:03Z
09/07/2024 14:34:00;2;85;137.0;2376.9599609375;81;2.8459999561309814;155;38.70947462506592;-90.48809020780027;2024-09-07 14:50:04Z
09/07/2024 14:34:00;2;86;137.0;2378.530029296875;80;2.8369998931884766;153;38.709465488791466;-90.48810596577823;2024-09-07 14:50:05Z
09/07/2024 14:34:00;2;87;137.0;2388.3701171875;81;2.7899999618530273;153;38.70937580242753;-90.48811694607139;2024-09-07 14:50:09Z
09/07/2024 14:34:00;2;88;137.0;2394.679931640625;80;2.76200008392334;152;38.709334982559085;-90.48814586363733;2024-09-07 14:50:12Z
09/07/2024 14:34:00;2;89;137.0;2400.679931640625;80;2.753000020980835;151;38.70928209275007;-90.48815684393048;2024-09-07 14:50:15Z
09/07/2024 14:34:00;2;90;137.0;2402.360107421875;81;2.753000020980835;151;38.709268597885966;-90.48816690221429;2024-09-07 14:50:16Z
